Indice;Fecha;Fecha Num;Dia Indice;Año;Mes Num;Mes;Dia Semana;Dia Mes Num;Dia Semana Num;Dia Año Num;Semana Num;Semana ISO;Trimestre Num;Trimestre;Semana;Año NSemana;Año NMes;Año NTrimestre;Mes Corto - Año;Mes Largo - Año;Primer Dia Semana;Primer Dia Mes;Primer Dia Trimestre;Primer Dia Año;Ultimo Dia Año;Ultimo Dia Trimestre;Ultimo Dia Mes;Ultimo Dia Semana;Dia Trimestre Num;Fecha Año Anterior;Año Relativo;Semana Relativa;Mes Relativo;Trimestre Relativo;Semana Indice;Mes Indice;Trimestre Indice;Año Indice;Es Laboral?;Tipo Dia;Semana VCF;Inicio Semana VCF;Final Semana VCF;Semana Relativa VCF;Semana Indice VCF;Mes Actual?;Pasado?
831;07-sep-13;20130907;41524;2013;9;septiembre;sábado;7;6;250;36;36;3;Q 3;Semana 36;2013 - S-36;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;02-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;08-sep-13;69;07-sep-12;-12;-606;-139;-47;141;31;10;3;False;Festivo;36;02-sep-13;08-sep-13;-606;140;False;True
832;08-sep-13;20130908;41525;2013;9;septiembre;domingo;8;7;251;36;36;3;Q 3;Semana 36;2013 - S-36;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;02-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;08-sep-13;70;08-sep-12;-12;-606;-139;-47;141;31;10;3;False;Festivo;36;02-sep-13;08-sep-13;-606;140;False;True
838;14-sep-13;20130914;41531;2013;9;septiembre;sábado;14;6;257;37;37;3;Q 3;Semana 37;2013 - S-37;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;09-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;15-sep-13;76;14-sep-12;-12;-605;-139;-47;142;31;10;3;False;Festivo;37;09-sep-13;15-sep-13;-605;141;False;True
839;15-sep-13;20130915;41532;2013;9;septiembre;domingo;15;7;258;37;37;3;Q 3;Semana 37;2013 - S-37;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;09-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;15-sep-13;77;15-sep-12;-12;-605;-139;-47;142;31;10;3;False;Festivo;37;09-sep-13;15-sep-13;-605;141;False;True
845;21-sep-13;20130921;41538;2013;9;septiembre;sábado;21;6;264;38;38;3;Q 3;Semana 38;2013 - S-38;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;16-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;22-sep-13;83;21-sep-12;-12;-604;-139;-47;143;31;10;3;False;Festivo;38;16-sep-13;22-sep-13;-604;142;False;True
846;22-sep-13;20130922;41539;2013;9;septiembre;domingo;22;7;265;38;38;3;Q 3;Semana 38;2013 - S-38;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;16-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;22-sep-13;84;22-sep-12;-12;-604;-139;-47;143;31;10;3;False;Festivo;38;16-sep-13;22-sep-13;-604;142;False;True
852;28-sep-13;20130928;41545;2013;9;septiembre;sábado;28;6;271;39;39;3;Q 3;Semana 39;2013 - S-39;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;23-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;29-sep-13;90;28-sep-12;-12;-603;-139;-47;144;31;10;3;False;Festivo;39;23-sep-13;29-sep-13;-603;143;False;True
853;29-sep-13;20130929;41546;2013;9;septiembre;domingo;29;7;272;39;39;3;Q 3;Semana 39;2013 - S-39;2013 - M-09;2013 - T-03;sep. 2013;septiembre 2013;23-sep-13;01-sep-13;01-jul-13;01-ene-13;31-dic-13;30-sep-13;30-sep-13;29-sep-13;91;29-sep-12;-12;-603;-139;-47;144;31;10;3;False;Festivo;39;23-sep-13;29-sep-13;-603;143;False;True
859;05-oct-13;20131005;41552;2013;10;octubre;sábado;5;6;278;40;40;4;Q 4;Semana 40;2013 - S-40;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;30-sep-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;06-oct-13;5;05-oct-12;-12;-602;-138;-46;145;32;11;3;False;Festivo;40;30-sep-13;06-oct-13;-602;144;False;True
860;06-oct-13;20131006;41553;2013;10;octubre;domingo;6;7;279;40;40;4;Q 4;Semana 40;2013 - S-40;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;30-sep-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;06-oct-13;6;06-oct-12;-12;-602;-138;-46;145;32;11;3;False;Festivo;40;30-sep-13;06-oct-13;-602;144;False;True
866;12-oct-13;20131012;41559;2013;10;octubre;sábado;12;6;285;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;12;12-oct-12;-12;-601;-138;-46;146;32;11;3;False;Festivo;41;07-oct-13;13-oct-13;-601;145;False;True
867;13-oct-13;20131013;41560;2013;10;octubre;domingo;13;7;286;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;13;13-oct-12;-12;-601;-138;-46;146;32;11;3;False;Festivo;41;07-oct-13;13-oct-13;-601;145;False;True
873;19-oct-13;20131019;41566;2013;10;octubre;sábado;19;6;292;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;19;19-oct-12;-12;-600;-138;-46;147;32;11;3;False;Festivo;42;14-oct-13;20-oct-13;-600;146;False;True
874;20-oct-13;20131020;41567;2013;10;octubre;domingo;20;7;293;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;20;20-oct-12;-12;-600;-138;-46;147;32;11;3;False;Festivo;42;14-oct-13;20-oct-13;-600;146;False;True
880;26-oct-13;20131026;41573;2013;10;octubre;sábado;26;6;299;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;26;26-oct-12;-12;-599;-138;-46;148;32;11;3;False;Festivo;43;21-oct-13;27-oct-13;-599;147;False;True
881;27-oct-13;20131027;41574;2013;10;octubre;domingo;27;7;300;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;27;27-oct-12;-12;-599;-138;-46;148;32;11;3;False;Festivo;43;21-oct-13;27-oct-13;-599;147;False;True
887;02-nov-13;20131102;41580;2013;11;noviembre;sábado;2;6;306;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;28-oct-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;03-nov-13;33;02-nov-12;-12;-598;-137;-46;149;33;11;3;False;Festivo;44;28-oct-13;03-nov-13;-598;148;False;True
888;03-nov-13;20131103;41581;2013;11;noviembre;domingo;3;7;307;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;28-oct-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;03-nov-13;34;03-nov-12;-12;-598;-137;-46;149;33;11;3;False;Festivo;44;28-oct-13;03-nov-13;-598;148;False;True
894;09-nov-13;20131109;41587;2013;11;noviembre;sábado;9;6;313;45;45;4;Q 4;Semana 45;2013 - S-45;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;04-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;10-nov-13;40;09-nov-12;-12;-597;-137;-46;150;33;11;3;False;Festivo;45;04-nov-13;10-nov-13;-597;149;False;True
895;10-nov-13;20131110;41588;2013;11;noviembre;domingo;10;7;314;45;45;4;Q 4;Semana 45;2013 - S-45;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;04-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;10-nov-13;41;10-nov-12;-12;-597;-137;-46;150;33;11;3;False;Festivo;45;04-nov-13;10-nov-13;-597;149;False;True
901;16-nov-13;20131116;41594;2013;11;noviembre;sábado;16;6;320;46;46;4;Q 4;Semana 46;2013 - S-46;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;11-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;17-nov-13;47;16-nov-12;-12;-596;-137;-46;151;33;11;3;False;Festivo;46;11-nov-13;17-nov-13;-596;150;False;True
902;17-nov-13;20131117;41595;2013;11;noviembre;domingo;17;7;321;46;46;4;Q 4;Semana 46;2013 - S-46;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;11-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;17-nov-13;48;17-nov-12;-12;-596;-137;-46;151;33;11;3;False;Festivo;46;11-nov-13;17-nov-13;-596;150;False;True
908;23-nov-13;20131123;41601;2013;11;noviembre;sábado;23;6;327;47;47;4;Q 4;Semana 47;2013 - S-47;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;18-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;24-nov-13;54;23-nov-12;-12;-595;-137;-46;152;33;11;3;False;Festivo;47;18-nov-13;24-nov-13;-595;151;False;True
909;24-nov-13;20131124;41602;2013;11;noviembre;domingo;24;7;328;47;47;4;Q 4;Semana 47;2013 - S-47;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;18-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;24-nov-13;55;24-nov-12;-12;-595;-137;-46;152;33;11;3;False;Festivo;47;18-nov-13;24-nov-13;-595;151;False;True
915;30-nov-13;20131130;41608;2013;11;noviembre;sábado;30;6;334;48;48;4;Q 4;Semana 48;2013 - S-48;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;25-nov-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;01-dic-13;61;30-nov-12;-12;-594;-137;-46;153;33;11;3;False;Festivo;48;25-nov-13;01-dic-13;-594;152;False;True
916;01-dic-13;20131201;41609;2013;12;diciembre;domingo;1;7;335;48;48;4;Q 4;Semana 48;2013 - S-48;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;25-nov-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;01-dic-13;62;01-dic-12;-12;-594;-136;-46;153;34;11;3;False;Festivo;48;25-nov-13;01-dic-13;-594;152;False;True
922;07-dic-13;20131207;41615;2013;12;diciembre;sábado;7;6;341;49;49;4;Q 4;Semana 49;2013 - S-49;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;02-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;08-dic-13;68;07-dic-12;-12;-593;-136;-46;154;34;11;3;False;Festivo;49;02-dic-13;08-dic-13;-593;153;False;True
923;08-dic-13;20131208;41616;2013;12;diciembre;domingo;8;7;342;49;49;4;Q 4;Semana 49;2013 - S-49;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;02-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;08-dic-13;69;08-dic-12;-12;-593;-136;-46;154;34;11;3;False;Festivo;49;02-dic-13;08-dic-13;-593;153;False;True
929;14-dic-13;20131214;41622;2013;12;diciembre;sábado;14;6;348;50;50;4;Q 4;Semana 50;2013 - S-50;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;09-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;15-dic-13;75;14-dic-12;-12;-592;-136;-46;155;34;11;3;False;Festivo;50;09-dic-13;15-dic-13;-592;154;False;True
930;15-dic-13;20131215;41623;2013;12;diciembre;domingo;15;7;349;50;50;4;Q 4;Semana 50;2013 - S-50;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;09-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;15-dic-13;76;15-dic-12;-12;-592;-136;-46;155;34;11;3;False;Festivo;50;09-dic-13;15-dic-13;-592;154;False;True
936;21-dic-13;20131221;41629;2013;12;diciembre;sábado;21;6;355;51;51;4;Q 4;Semana 51;2013 - S-51;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;16-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;22-dic-13;82;21-dic-12;-12;-591;-136;-46;156;34;11;3;False;Festivo;51;16-dic-13;22-dic-13;-591;155;False;True
937;22-dic-13;20131222;41630;2013;12;diciembre;domingo;22;7;356;51;51;4;Q 4;Semana 51;2013 - S-51;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;16-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;22-dic-13;83;22-dic-12;-12;-591;-136;-46;156;34;11;3;False;Festivo;51;16-dic-13;22-dic-13;-591;155;False;True
943;28-dic-13;20131228;41636;2013;12;diciembre;sábado;28;6;362;52;52;4;Q 4;Semana 52;2013 - S-52;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;23-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;29-dic-13;89;28-dic-12;-12;-590;-136;-46;157;34;11;3;False;Festivo;52;23-dic-13;29-dic-13;-590;156;False;True
944;29-dic-13;20131229;41637;2013;12;diciembre;domingo;29;7;363;52;52;4;Q 4;Semana 52;2013 - S-52;2013 - M-12;2013 - T-04;dic. 2013;diciembre 2013;23-dic-13;01-dic-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-dic-13;29-dic-13;90;29-dic-12;-12;-590;-136;-46;157;34;11;3;False;Festivo;52;23-dic-13;29-dic-13;-590;156;False;True
950;04-ene-14;20140104;41643;2014;1;enero;sábado;4;6;4;1;1;1;Q 1;Semana 1;2014 - S-01;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;30-dic-13;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;05-ene-14;4;04-ene-13;-11;-589;-135;-45;158;35;12;4;False;Festivo;1;30-dic-13;05-ene-14;-589;157;False;True
951;05-ene-14;20140105;41644;2014;1;enero;domingo;5;7;5;1;1;1;Q 1;Semana 1;2014 - S-01;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;30-dic-13;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;05-ene-14;5;05-ene-13;-11;-589;-135;-45;158;35;12;4;False;Festivo;1;30-dic-13;05-ene-14;-589;157;False;True
957;11-ene-14;20140111;41650;2014;1;enero;sábado;11;6;11;2;2;1;Q 1;Semana 2;2014 - S-02;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;06-ene-14;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;12-ene-14;11;11-ene-13;-11;-588;-135;-45;159;35;12;4;False;Festivo;2;06-ene-14;12-ene-14;-588;158;False;True
958;12-ene-14;20140112;41651;2014;1;enero;domingo;12;7;12;2;2;1;Q 1;Semana 2;2014 - S-02;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;06-ene-14;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;12-ene-14;12;12-ene-13;-11;-588;-135;-45;159;35;12;4;False;Festivo;2;06-ene-14;12-ene-14;-588;158;False;True
964;18-ene-14;20140118;41657;2014;1;enero;sábado;18;6;18;3;3;1;Q 1;Semana 3;2014 - S-03;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;13-ene-14;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;19-ene-14;18;18-ene-13;-11;-587;-135;-45;160;35;12;4;False;Festivo;3;13-ene-14;19-ene-14;-587;159;False;True
965;19-ene-14;20140119;41658;2014;1;enero;domingo;19;7;19;3;3;1;Q 1;Semana 3;2014 - S-03;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;13-ene-14;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;19-ene-14;19;19-ene-13;-11;-587;-135;-45;160;35;12;4;False;Festivo;3;13-ene-14;19-ene-14;-587;159;False;True
971;25-ene-14;20140125;41664;2014;1;enero;sábado;25;6;25;4;4;1;Q 1;Semana 4;2014 - S-04;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;20-ene-14;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;26-ene-14;25;25-ene-13;-11;-586;-135;-45;161;35;12;4;False;Festivo;4;20-ene-14;26-ene-14;-586;160;False;True
972;26-ene-14;20140126;41665;2014;1;enero;domingo;26;7;26;4;4;1;Q 1;Semana 4;2014 - S-04;2014 - M-01;2014 - T-01;ene. 2014;enero 2014;20-ene-14;01-ene-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-ene-14;26-ene-14;26;26-ene-13;-11;-586;-135;-45;161;35;12;4;False;Festivo;4;20-ene-14;26-ene-14;-586;160;False;True
978;01-feb-14;20140201;41671;2014;2;febrero;sábado;1;6;32;5;5;1;Q 1;Semana 5;2014 - S-05;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;27-ene-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;02-feb-14;32;01-feb-13;-11;-585;-134;-45;162;36;12;4;False;Festivo;5;27-ene-14;02-feb-14;-585;161;False;True
979;02-feb-14;20140202;41672;2014;2;febrero;domingo;2;7;33;5;5;1;Q 1;Semana 5;2014 - S-05;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;27-ene-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;02-feb-14;33;02-feb-13;-11;-585;-134;-45;162;36;12;4;False;Festivo;5;27-ene-14;02-feb-14;-585;161;False;True
985;08-feb-14;20140208;41678;2014;2;febrero;sábado;8;6;39;6;6;1;Q 1;Semana 6;2014 - S-06;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;03-feb-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;09-feb-14;39;08-feb-13;-11;-584;-134;-45;163;36;12;4;False;Festivo;6;03-feb-14;09-feb-14;-584;162;False;True
986;09-feb-14;20140209;41679;2014;2;febrero;domingo;9;7;40;6;6;1;Q 1;Semana 6;2014 - S-06;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;03-feb-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;09-feb-14;40;09-feb-13;-11;-584;-134;-45;163;36;12;4;False;Festivo;6;03-feb-14;09-feb-14;-584;162;False;True
992;15-feb-14;20140215;41685;2014;2;febrero;sábado;15;6;46;7;7;1;Q 1;Semana 7;2014 - S-07;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;10-feb-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;16-feb-14;46;15-feb-13;-11;-583;-134;-45;164;36;12;4;False;Festivo;7;10-feb-14;16-feb-14;-583;163;False;True
993;16-feb-14;20140216;41686;2014;2;febrero;domingo;16;7;47;7;7;1;Q 1;Semana 7;2014 - S-07;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;10-feb-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;16-feb-14;47;16-feb-13;-11;-583;-134;-45;164;36;12;4;False;Festivo;7;10-feb-14;16-feb-14;-583;163;False;True
999;22-feb-14;20140222;41692;2014;2;febrero;sábado;22;6;53;8;8;1;Q 1;Semana 8;2014 - S-08;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;17-feb-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;23-feb-14;53;22-feb-13;-11;-582;-134;-45;165;36;12;4;False;Festivo;8;17-feb-14;23-feb-14;-582;164;False;True
1000;23-feb-14;20140223;41693;2014;2;febrero;domingo;23;7;54;8;8;1;Q 1;Semana 8;2014 - S-08;2014 - M-02;2014 - T-01;feb. 2014;febrero 2014;17-feb-14;01-feb-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;28-feb-14;23-feb-14;54;23-feb-13;-11;-582;-134;-45;165;36;12;4;False;Festivo;8;17-feb-14;23-feb-14;-582;164;False;True
1006;01-mar-14;20140301;41699;2014;3;marzo;sábado;1;6;60;9;9;1;Q 1;Semana 9;2014 - S-09;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;24-feb-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;02-mar-14;60;01-mar-13;-11;-581;-133;-45;166;37;12;4;False;Festivo;9;24-feb-14;02-mar-14;-581;165;False;True
1007;02-mar-14;20140302;41700;2014;3;marzo;domingo;2;7;61;9;9;1;Q 1;Semana 9;2014 - S-09;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;24-feb-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;02-mar-14;61;02-mar-13;-11;-581;-133;-45;166;37;12;4;False;Festivo;9;24-feb-14;02-mar-14;-581;165;False;True
1013;08-mar-14;20140308;41706;2014;3;marzo;sábado;8;6;67;10;10;1;Q 1;Semana 10;2014 - S-10;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;03-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;09-mar-14;67;08-mar-13;-11;-580;-133;-45;167;37;12;4;False;Festivo;10;03-mar-14;09-mar-14;-580;166;False;True
1014;09-mar-14;20140309;41707;2014;3;marzo;domingo;9;7;68;10;10;1;Q 1;Semana 10;2014 - S-10;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;03-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;09-mar-14;68;09-mar-13;-11;-580;-133;-45;167;37;12;4;False;Festivo;10;03-mar-14;09-mar-14;-580;166;False;True
1020;15-mar-14;20140315;41713;2014;3;marzo;sábado;15;6;74;11;11;1;Q 1;Semana 11;2014 - S-11;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;10-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;16-mar-14;74;15-mar-13;-11;-579;-133;-45;168;37;12;4;False;Festivo;11;10-mar-14;16-mar-14;-579;167;False;True
1021;16-mar-14;20140316;41714;2014;3;marzo;domingo;16;7;75;11;11;1;Q 1;Semana 11;2014 - S-11;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;10-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;16-mar-14;75;16-mar-13;-11;-579;-133;-45;168;37;12;4;False;Festivo;11;10-mar-14;16-mar-14;-579;167;False;True
1027;22-mar-14;20140322;41720;2014;3;marzo;sábado;22;6;81;12;12;1;Q 1;Semana 12;2014 - S-12;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;17-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;23-mar-14;81;22-mar-13;-11;-578;-133;-45;169;37;12;4;False;Festivo;12;17-mar-14;23-mar-14;-578;168;False;True
1028;23-mar-14;20140323;41721;2014;3;marzo;domingo;23;7;82;12;12;1;Q 1;Semana 12;2014 - S-12;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;17-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;23-mar-14;82;23-mar-13;-11;-578;-133;-45;169;37;12;4;False;Festivo;12;17-mar-14;23-mar-14;-578;168;False;True
1034;29-mar-14;20140329;41727;2014;3;marzo;sábado;29;6;88;13;13;1;Q 1;Semana 13;2014 - S-13;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;24-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;30-mar-14;88;29-mar-13;-11;-577;-133;-45;170;37;12;4;False;Festivo;13;24-mar-14;30-mar-14;-577;169;False;True
1035;30-mar-14;20140330;41728;2014;3;marzo;domingo;30;7;89;13;13;1;Q 1;Semana 13;2014 - S-13;2014 - M-03;2014 - T-01;mar. 2014;marzo 2014;24-mar-14;01-mar-14;01-ene-14;01-ene-14;31-dic-14;31-mar-14;31-mar-14;30-mar-14;89;30-mar-13;-11;-577;-133;-45;170;37;12;4;False;Festivo;13;24-mar-14;30-mar-14;-577;169;False;True
1041;05-abr-14;20140405;41734;2014;4;abril;sábado;5;6;95;14;14;2;Q 2;Semana 14;2014 - S-14;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;31-mar-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;06-abr-14;5;05-abr-13;-11;-576;-132;-44;171;38;13;4;False;Festivo;14;31-mar-14;06-abr-14;-576;170;False;True
1042;06-abr-14;20140406;41735;2014;4;abril;domingo;6;7;96;14;14;2;Q 2;Semana 14;2014 - S-14;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;31-mar-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;06-abr-14;6;06-abr-13;-11;-576;-132;-44;171;38;13;4;False;Festivo;14;31-mar-14;06-abr-14;-576;170;False;True
1048;12-abr-14;20140412;41741;2014;4;abril;sábado;12;6;102;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;12;12-abr-13;-11;-575;-132;-44;172;38;13;4;False;Festivo;15;07-abr-14;13-abr-14;-575;171;False;True
1049;13-abr-14;20140413;41742;2014;4;abril;domingo;13;7;103;15;15;2;Q 2;Semana 15;2014 - S-15;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;07-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;13-abr-14;13;13-abr-13;-11;-575;-132;-44;172;38;13;4;False;Festivo;15;07-abr-14;13-abr-14;-575;171;False;True
1055;19-abr-14;20140419;41748;2014;4;abril;sábado;19;6;109;16;16;2;Q 2;Semana 16;2014 - S-16;2014 - M-04;2014 - T-02;abr. 2014;abril 2014;14-abr-14;01-abr-14;01-abr-14;01-ene-14;31-dic-14;30-jun-14;30-abr-14;20-abr-14;19;19-abr-13;-11;-574;-132;-44;173;38;13;4;False;Festivo;16;14-abr-14;20-abr-14;-574;172;False;True
